"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_5_a_14_años","Sexo|Total_Grupo_de_edad|De_15_a_17_años","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_5_a_14_años","Sexo|Hombres_Grupo_de_edad|De_15_a_17_años","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_5_a_14_años","Sexo|Mujeres_Grupo_de_edad|De_15_a_17_años",
"Población_de_5_a_17_años",	07,"Chiapas","2019","1,496,177","1,178,325","317,852","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	08,"Chihuahua","2019","891,005","682,992","208,013","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	09,"Ciudad_de_México","2019","1,488,268","1,100,181","388,087","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	10,"Durango","2019","430,371","334,370","96,001","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	11,"Guanajuato","2019","1,496,377","1,165,749","330,628","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	12,"Guerrero","2019","907,684","691,358","216,326","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	13,"Hidalgo","2019","677,333","524,445","152,888","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	14,"Jalisco","2019","1,833,546","1,422,653","410,893","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	15,"México","2019","3,961,595","2,949,417","1,012,178","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	16,"Michoacán_de_Ocampo","2019","1,101,455","852,053","249,402","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	17,"Morelos","2019","419,231","318,325","100,906","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	18,"Nayarit","2019","304,723","239,825","64,898","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	19,"Nuevo_León","2019","1,083,612","805,561","278,051","ND","ND","ND","ND","ND","ND",
