"Serie","cvegeo","Entidad_federativa","Periodo","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Total","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Hombres","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Mujeres","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_indígena","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Niñas,_niños_y_adolescentes_(0_a_17_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Jóvenes_(18_a_29_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Personas_adultas_(30_a_64_años)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Personas_adultas_mayores_(65_años_o_más)","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_rural","Población_con_inseguridad_alimentaria_con_desglose_geográfico|Población_urbana",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	19,"Nuevo_León","2016","18.8403397485 a/ ","18.2795936033 a/ ","19.4127416087 a/ ","29.7837337401 c/ ","22.8395633198 a/ ","17.0378469006 a/ ","15.7196969697 a/ ","24.091838655 a/ ","31.4607818769 a/ ","18.1316226101 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	20,"Oaxaca","2016","67.9776094787 a/ ","67.228819063 a/ ","68.663317921 a/ ","78.6764623488 a/ ","74.458677199 a/ ","64.1515786379 a/ ","63.2664643424 a/ ","69.584292311 a/ ","75.0231137214 a/ ","60.1360073381 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	21,"Puebla","2016","58.1260894098 a/ ","57.6087931763 a/ ","58.5993861671 a/ ","79.4306611275 a/ ","67.7151188352 a/ ","53.803938619 a/ ","53.4477299885 a/ ","49.4099304139 a/ ","67.357561445 a/ ","54.495558549 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	22,"Querétaro","2016","29.6880861919 a/ ","29.1937771444 a/ ","30.1509703699 a/ ","55.0418101328 c/ ","36.5427934483 a/ ","24.6438924041 a/ ","26.2988510985 a/ ","33.4151245852 a/ ","41.118722642 a/ ","24.8844454104 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	23,"Quintana_Roo","2016","31.6528532657 a/ ","30.1496663273 a/ ","33.114649822 a/ ","45.2257727745 a/ ","39.5086481479 a/ ","26.6669671405 a/ ","27.0033549163 a/ ","40.2545454545 a/ ","54.1601520814 a/ ","28.6254585755 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	24,"San_Luis_Potosí","2016","44.1371867817 a/ ","43.5889925368 a/ ","44.6533848844 a/ ","79.89357762 a/ ","50.7262457784 a/ ","39.8655388349 a/ ","39.820854312 a/ ","47.454467169 a/ ","58.3358137381 a/ ","36.0952049025 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	25,"Sinaloa","2016","30.458042392 a/ ","29.7859349836 a/ ","31.0968722662 a/ ","63.3086314443 a/ ","36.7150502039 a/ ","28.4931957054 a/ ","25.5544515221 a/ ","34.1748727257 a/ ","37.6034195737 a/ ","27.7928808028 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	26,"Sonora","2016","27.0077695154 a/ ","26.4936236664 a/ ","27.518059964 a/ ","51.824852071 a/ ","33.0490862486 a/ ","24.2865049226 a/ ","22.9920553924 a/ ","29.2791310072 a/ ","41.0160651054 a/ ","24.7305651652 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	27,"Tabasco","2016","53.8436146247 a/ ","52.6408439932 a/ ","55.0013882462 a/ ","66.5779788839 a/ ","62.8021019312 a/ ","51.002707499 a/ ","47.135272477 a/ ","57.5149680457 a/ ","59.1232594536 a/ ","49.921660601 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	28,"Tamaulipas","2016","32.0434211295 a/ ","31.5617808531 a/ ","32.4969468947 a/ ","42.3908494909 c/ ","37.4377411894 a/ ","29.7104037101 a/ ","27.8907135768 a/ ","37.4618674511 a/ ","58.261947377 a/ ","28.3991600048 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	29,"Tlaxcala","2016","55.9333096374 a/ ","54.7645800506 a/ ","57.0125631105 a/ ","69.967081576 a/ ","61.5972258258 a/ ","53.9815274136 a/ ","51.973733412 a/ ","54.7659213255 a/ ","50.4397178623 a/ ","57.3192408327 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	30,"Veracruz_de_Ignacio_de_la_Llave","2016","60.4919076652 a/ ","60.2592080254 a/ ","60.7114704041 a/ ","80.1491439873 a/ ","68.6766177461 a/ ","58.6245270267 a/ ","55.2080102984 a/ ","57.2465328154 a/ ","74.0750236745 a/ ","51.8299255493 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	31,"Yucatán","2016","45.5045678535 a/ ","44.3352261786 a/ ","46.6236869644 a/ ","60.2314345305 a/ ","53.2656875676 a/ ","40.9488852077 a/ ","41.2849957035 a/ ","48.1910674815 a/ ","51.4442055219 a/ ","44.3730995559 a/ ",
"Porcentaje_de_la_población_en_situación_de_pobreza,_por_desglose_geográfico_y_grupo_poblacional_(Entidad_federativa)",	32,"Zacatecas","2016","50.1945735155 a/ ","49.4105582876 a/ ","50.9238881747 a/ ","58.6368030938 c/ ","55.3164968567 a/ ","47.3954628639 a/ ","46.3362983175 a/ ","52.546671213 a/ ","61.0615702051 a/ ","42.7926028235 a/ ",
